PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI_Bucket
8,24,16,66,21,11,1,77,62,3,32,38,3
5,11,6,13,11,47,1,4,13,0,1,1,3
4,7,4,5,7,3,0,16,4,0,1,1,5
61,88,5,36,24,11,0,15,32,0,0,1,1
1,24,4,5,7,11,0,7,9,0,0,0,4
6,12,6,3,5,4,0,4,38,0,0,5,4
7,17,2,19,9,12,0,7,62,2,5,3,4
18,24,11,20,17,11,3,19,34,1,1,1,3
20,51,7,25,21,15,1,14,72,1,0,1,3
18,30,3,37,32,18,1,16,29,2,5,1,3
37,24,6,19,11,28,1,10,30,0,0,1,2
10,18,4,18,10,7,1,3,19,0,2,0,4
5,14,2,13,7,20,0,11,18,0,1,0,4
21,24,7,10,8,11,2,3,38,0,0,1,3
19,30,17,17,16,11,38,71,32,1,1,1,0
9,26,7,4,6,4,1,10,20,3,1,2,3
2,3,0,2,0,1,0,2,3,1,1,1,3
5,11,2,16,8,8,0,6,19,0,2,7,4
5,24,1,7,2,5,2,5,13,1,1,1,4
10,24,4,8,9,47,1,31,32,0,0,1,3
8,14,2,12,6,10,0,8,44,1,42,1,4
43,75,6,7,17,4,3,132,53,1,1,1,1
18,24,11,20,10,11,0,19,34,0,0,0,3
4,15,6,11,14,11,1,15,24,0,1,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
78,24,18,28,17,11,0,20,4,2,23,1,3
7,15,5,11,8,41,0,12,14,2,0,4,5
17,28,69,41,90,14,1,8,11,1,0,1,3
20,61,4,31,12,7,0,20,7,3,6,5,3
15,41,4,20,5,11,0,20,46,0,0,0,3
2,3,7,0,8,10,0,14,1,6,6,1,5
8,12,1,10,4,3,1,7,35,1,1,1,4
36,66,24,15,30,24,2,10,23,2,7,39,2
5,11,3,8,12,4,0,13,13,0,1,1,5
7,18,5,20,14,19,1,6,31,0,1,0,4
12,18,1,5,3,1,1,6,7,1,1,1,4
18,28,9,12,7,55,0,4,12,0,1,1,4
20,24,11,20,17,11,0,3,59,1,1,1,3
12,19,2,12,7,10,0,24,43,0,3,0,4
6,34,1,14,6,5,0,19,73,1,1,1,3
18,24,11,20,17,11,0,19,34,1,1,1,3
50,24,11,19,17,11,0,11,29,0,3,1,1
14,21,6,10,13,6,1,19,20,2,1,18,4
18,24,11,20,0,11,0,19,34,0,0,0,3
19,79,39,20,26,8,4,19,6,0,1,1,2
19,24,5,24,3,11,1,5,66,1,2,1,3
9,23,4,22,0,17,0,10,34,0,1,1,4
18,24,11,20,13,11,0,19,34,0,0,0,3
27,24,6,2,5,11,2,5,21,0,0,1,1
9,24,3,16,17,11,2,1,36,0,1,1,4
5,24,1,6,3,19,39,3,8,0,13,1,1
25,76,29,40,38,29,2,28,63,3,19,1,2
16,13,5,6,17,4,3,6,9,1,1,1,3
8,24,1,7,6,46,2,6,31,1,8,1,4
18,28,10,14,14,14,0,16,9,0,1,1,3
70,107,93,71,43,55,1,26,34,4,10,1,0
24,77,16,39,40,22,9,27,74,2,4,1,1
18,24,11,20,17,11,0,19,34,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
37,51,41,25,54,20,4,14,11,0,0,6,1
4,19,17,14,26,11,0,12,22,1,1,1,4
25,24,17,26,34,11,39,32,23,6,23,9,0
59,24,29,51,39,12,1,17,29,2,10,1,1
18,30,1,18,8,8,1,10,91,2,5,1,3
41,102,37,61,17,29,0,58,28,3,13,1,0
7,14,9,19,17,9,1,7,28,0,24,1,4
13,27,6,29,16,8,0,21,16,2,5,3,3
9,18,4,17,10,8,0,7,29,1,5,2,4
22,36,16,20,24,49,1,43,27,3,1,18,3
15,24,3,4,4,11,0,5,19,0,0,1,4
1,2,0,1,0,1,0,13,17,0,0,1,5
23,37,5,39,18,12,2,6,62,0,0,1,3
6,21,17,2,13,15,3,93,20,0,0,1,3
14,40,31,22,36,7,1,9,40,2,3,3,3
5,13,6,6,10,6,0,19,19,2,3,3,4
22,24,0,4,4,11,2,14,45,1,1,1,3
8,17,1,18,8,9,0,7,56,0,1,0,4
43,24,35,19,44,11,3,9,12,0,0,1,1
1,7,6,31,7,22,0,10,13,0,0,0,4
16,24,5,7,7,115,0,4,43,1,3,1,3
7,12,5,7,9,26,1,11,28,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
12,25,3,8,9,11,0,102,29,1,3,1,4
29,24,19,93,47,11,44,131,57,0,3,4,0
9,24,14,15,16,20,1,7,25,0,0,1,4
10,12,0,50,40,11,1,10,32,0,0,1,4
8,10,6,19,19,2,0,16,37,0,0,1,4
4,24,1,6,17,11,1,7,22,0,1,1,4
4,9,8,22,19,9,1,7,40,0,1,1,4
20,40,40,38,57,16,1,17,38,16,22,6,3
44,24,3,9,2,11,2,8,87,1,2,1,1
10,24,13,15,15,27,1,5,21,1,6,1,4
17,24,5,18,12,11,1,7,26,0,1,1,4
19,24,5,9,11,41,1,15,48,0,0,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
4,9,27,3,25,6,2,36,1,0,1,1,4
13,30,14,24,31,11,1,19,29,1,1,1,3
16,23,6,35,8,26,0,45,62,0,0,0,3
5,9,7,11,15,6,0,2,23,25,4,4,5
8,22,10,22,0,19,0,6,53,0,0,1,4
26,24,6,54,6,11,2,12,70,1,2,1,2
3,8,4,12,13,5,0,8,20,7,5,3,5
10,24,9,7,12,4,1,17,25,1,1,12,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,39,12,10,18,1,0,19,9,2,0,1,3
27,24,34,122,72,11,76,126,43,13,57,30,0
18,24,11,20,17,11,3,19,34,1,1,1,3
12,53,20,28,41,16,1,13,67,1,5,1,2
14,27,1,6,6,5,0,1,33,1,2,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
4,12,1,5,3,10,0,16,31,0,0,1,4
26,49,37,26,50,19,2,14,33,5,1,1,2
3,9,1,7,4,1,1,6,28,1,1,1,4
9,22,3,14,11,21,0,15,50,0,0,1,4
21,24,9,16,17,11,0,0,10,0,2,1,2
21,18,37,45,47,15,1,19,10,1,0,1,3
18,24,11,20,17,11,3,19,34,1,1,1,4
3,10,25,5,27,10,1,3,1,0,1,1,4
15,32,7,17,17,15,1,11,45,0,2,1,3
11,25,7,11,13,8,1,8,58,0,4,1,3
4,7,5,6,17,4,3,4,45,1,1,1,3
16,25,6,7,10,3,1,11,23,1,1,2,4
18,24,11,20,37,11,2,19,34,0,0,0,3
9,13,7,26,57,30,1,10,37,1,3,1,3
25,24,3,7,3,11,2,45,76,0,1,0,2
46,24,9,10,2,11,5,9,64,0,0,1,1
5,24,11,20,25,11,2,31,40,0,1,1,4
61,24,10,16,8,11,3,48,21,0,1,2,0
39,24,7,39,2,11,2,8,52,0,0,1,1
9,24,3,7,9,1,1,8,18,0,0,1,4
25,24,6,11,14,30,2,11,27,0,0,1,2
16,36,10,26,17,20,0,4,18,2,6,6,3
20,39,9,30,29,20,2,14,67,1,6,2,2
13,32,5,6,17,4,3,32,81,1,1,1,3
8,24,5,17,12,11,1,7,25,0,1,1,4
3,5,0,1,0,1,0,11,5,0,0,1,5
18,0,11,36,17,17,3,2,12,1,1,1,5
14,25,7,56,49,21,0,17,34,2,7,1,3
34,24,7,16,17,11,0,2,79,0,0,1,0
18,24,11,20,5,11,0,19,34,0,0,0,3
29,24,26,84,59,11,59,124,52,9,38,23,0
27,24,10,57,27,11,22,75,46,0,4,8,0
4,10,1,7,4,1,1,7,28,1,1,1,4
8,16,0,4,3,0,2,5,34,0,1,1,3
17,36,15,23,30,5,0,6,16,4,1,18,3
14,24,6,13,8,49,1,11,21,0,1,1,4
3,5,0,2,0,2,0,7,26,0,0,1,5
12,24,4,20,8,11,0,2,30,0,0,1,4
6,8,3,7,10,6,0,13,12,2,1,1,5
10,14,1,3,2,4,1,6,21,1,1,1,4
5,9,9,16,14,23,1,11,19,0,16,0,4
2,8,2,3,3,4,0,9,12,0,0,1,4
10,23,13,9,17,19,0,4,19,1,1,2,4
9,19,8,6,4,10,2,37,14,0,0,1,3
18,37,5,41,19,14,0,21,31,2,3,1,3
4,7,7,14,8,21,11,2,41,0,1,1,2
10,21,9,23,17,26,1,12,23,0,17,1,4
31,41,13,26,22,33,1,12,21,1,13,0,1
7,24,6,17,17,11,2,7,8,0,1,1,4
18,24,11,20,17,11,0,19,34,0,0,0,3
3,13,1,12,5,5,0,11,18,1,5,1,4
13,24,11,25,20,31,1,14,31,1,18,1,3
41,24,6,29,16,23,3,12,46,0,1,1,2
8,24,5,12,14,11,1,8,20,0,0,0,4
18,24,11,20,17,11,0,19,34,0,0,0,3
18,24,4,12,2,11,1,11,18,0,0,1,3
16,24,3,11,11,11,7,19,40,1,5,9,3
18,24,11,20,3,11,0,19,34,1,1,1,3
9,16,6,8,11,22,0,2,42,1,0,2,4
74,107,20,37,2,40,2,16,67,2,5,0,0
46,74,15,29,24,25,1,16,31,2,17,1,0
3,5,0,3,0,2,0,2,3,1,1,1,3
9,27,82,0,53,3,1,27,1,1,0,1,3
8,15,5,19,17,11,1,3,34,0,0,1,4
15,22,16,15,35,7,1,23,46,1,1,1,4
27,24,11,27,31,11,26,105,39,6,13,5,0
18,62,7,9,17,4,0,95,23,1,1,1,3
11,24,7,6,8,48,3,11,41,1,1,1,3
33,24,19,14,22,11,2,9,15,0,2,1,2
18,80,4,5,17,4,0,19,23,1,1,1,2
13,27,4,24,13,6,1,14,28,1,2,0,3
18,30,2,27,12,13,1,9,42,1,6,5,3
12,24,7,13,7,14,1,10,62,0,0,1,4
13,18,1,11,5,5,2,7,38,1,1,1,3
9,13,1,3,2,3,3,12,45,1,1,1,3
14,63,16,5,17,5,1,39,8,0,1,1,2
10,13,0,4,1,3,0,21,21,0,1,1,5
18,24,3,6,4,11,2,3,31,0,1,1,3
14,25,9,29,28,29,2,11,45,1,5,1,3
5,8,90,20,57,1,1,32,1,1,0,1,3
6,11,9,17,21,8,0,4,13,8,6,4,4
16,25,5,3,2,2,0,64,51,0,0,0,3
4,10,53,15,46,10,2,15,1,1,0,1,3
30,24,1,14,17,11,1,6,30,0,2,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
12,24,5,23,3,11,1,7,17,0,1,1,5
6,13,23,28,40,7,0,4,14,3,0,12,4
1,3,1,1,0,1,2,3,34,0,0,0,3
44,77,10,27,29,48,2,7,12,1,6,38,1
38,86,65,40,61,34,3,24,44,4,47,5,1
40,24,2,10,4,11,2,8,36,1,1,1,1
20,31,2,16,8,9,1,6,104,2,3,2,3
18,24,11,20,0,11,0,19,34,0,0,0,3
24,61,18,41,32,29,1,20,58,1,3,0,2
17,24,6,6,9,8,0,15,32,1,1,2,3
11,20,10,24,26,21,1,11,72,1,6,1,3
6,24,6,27,15,28,2,3,9,1,0,1,4
25,24,12,65,19,11,2,33,86,1,22,19,3
25,41,10,15,16,11,0,19,28,0,1,1,3
8,21,6,25,0,22,0,6,14,0,0,1,5
4,11,2,9,5,1,1,7,27,1,1,1,4
1,6,13,11,19,7,0,14,8,1,1,1,5
7,24,2,13,5,2,6,6,21,2,0,1,3
9,36,11,20,0,11,3,56,34,0,0,1,3
23,48,32,32,39,26,1,20,32,2,21,2,2
18,37,9,6,12,5,0,3,30,1,0,17,4
5,18,1,19,8,3,0,24,37,0,1,0,4
18,24,11,20,17,11,3,19,34,1,1,1,3
13,24,17,22,17,8,0,5,6,1,1,3,4
16,30,5,23,18,14,1,7,56,0,1,1,3
11,20,9,13,24,4,1,21,34,0,1,1,4
13,24,1,4,4,11,1,2,35,1,1,1,4
21,24,2,6,6,162,2,2,38,1,1,1,3
13,27,5,15,14,8,1,12,29,0,8,1,4
3,13,24,9,27,11,2,28,21,0,1,1,4
16,24,11,20,17,11,0,2,32,1,1,1,3
31,24,21,14,29,11,2,20,10,0,0,0,2
4,23,17,4,17,11,2,37,14,0,1,1,4
13,31,16,23,32,11,2,20,59,1,1,1,3
4,21,2,15,14,9,0,2,20,1,3,1,5
18,24,11,20,17,11,3,19,34,1,1,1,3
4,10,2,4,3,1,1,8,28,1,1,1,4
6,24,0,4,4,1,2,5,29,1,0,1,4
5,11,7,0,5,18,1,6,34,0,0,0,4
8,15,0,4,2,2,1,9,45,1,1,1,4
18,31,24,63,69,15,1,15,36,6,10,1,3
10,24,0,21,17,11,1,11,23,0,0,1,4
1,6,0,2,6,3,0,2,20,1,1,1,4
14,33,41,26,55,11,3,23,57,0,1,1,3
18,24,17,39,15,11,37,81,23,2,18,10,0
12,29,3,19,10,14,1,21,36,0,0,1,3
4,12,2,4,3,1,1,6,30,1,1,1,4
9,14,9,18,12,6,0,27,17,2,9,4,4
36,75,27,91,56,11,2,54,72,4,6,7,2
12,24,1,7,2,11,3,17,43,1,1,1,3
3,10,2,9,7,6,1,7,27,0,2,1,4
15,21,6,21,17,8,0,6,32,1,1,1,4
11,23,11,8,11,35,1,9,6,3,0,1,3
65,24,45,59,54,40,4,13,33,0,0,1,1
7,24,5,13,5,81,0,19,24,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
17,29,3,27,13,12,0,16,28,2,19,1,3
18,24,2,14,2,11,17,19,28,1,2,1,3
11,22,8,26,22,24,1,13,38,0,4,1,4
15,28,12,37,35,21,1,19,67,0,4,1,3
49,72,15,49,51,18,1,22,51,3,4,1,1
9,25,1,21,17,11,0,12,24,0,0,1,4
42,67,17,28,33,15,2,13,70,2,6,2,2
18,24,11,20,0,11,0,19,34,0,0,0,4
17,43,8,16,14,11,0,48,31,0,0,1,3
32,24,5,7,17,11,3,3,14,1,10,1,1
7,13,4,21,12,11,1,3,35,0,0,1,4
18,24,4,18,18,11,1,2,0,0,0,0,3
7,24,9,39,12,11,2,60,60,0,3,6,3
109,24,3,10,17,11,0,4,12,0,1,1,1
11,19,6,12,14,34,1,23,27,0,0,1,4
113,24,45,40,69,11,3,5,7,0,0,0,0
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
13,24,1,14,6,11,2,104,4,1,1,1,3
9,24,5,13,10,11,4,5,22,0,0,1,2
8,24,9,23,25,9,0,3,12,5,3,8,4
3,8,1,4,3,1,1,7,32,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
6,25,19,19,31,11,2,30,16,0,1,1,3
8,16,3,19,9,19,1,5,38,0,0,1,4
6,10,14,14,20,13,0,5,13,9,7,12,4
26,42,15,16,34,9,0,17,18,0,1,1,3
15,29,6,24,12,16,1,11,60,3,1,3,3
9,46,4,24,12,17,1,5,46,0,0,1,3
18,36,10,5,17,5,0,101,14,1,1,1,3
14,24,6,7,9,42,1,12,43,1,1,1,3
14,36,7,9,13,4,2,36,15,0,1,1,3
18,24,11,20,0,11,0,19,34,0,0,0,3
16,27,25,51,61,23,1,11,32,4,6,1,3
41,24,5,16,11,11,5,9,25,0,0,1,1
18,24,11,20,17,11,0,19,34,0,0,0,3
9,13,2,13,1,29,0,4,20,5,38,1,5
8,19,9,25,15,7,1,37,44,3,5,9,4
9,17,2,10,9,14,0,15,66,0,0,1,3
8,29,13,17,17,14,1,14,24,0,13,0,3
10,24,0,4,4,11,1,2,22,1,1,1,3
30,24,17,19,29,11,1,2,11,0,0,1,1
15,31,6,26,19,11,1,6,53,0,2,1,3
18,24,11,20,0,11,0,19,34,0,0,0,3
13,24,11,19,12,24,0,33,21,0,2,1,3
8,11,0,26,20,2,0,11,33,0,0,1,4
18,4,4,6,17,11,0,16,3,1,1,1,5
0,24,1,4,2,11,0,2,16,1,1,1,4
10,27,4,21,0,19,0,5,47,1,1,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
17,37,5,5,17,4,3,36,52,1,1,1,3
18,24,7,9,11,33,4,13,40,1,1,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,9,5,11,0,19,24,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
45,24,32,19,41,11,3,15,13,0,0,0,1
10,25,8,21,20,21,1,14,54,0,5,1,3
8,37,13,6,16,5,1,30,3,0,1,1,3
79,24,48,23,58,11,4,11,14,0,0,1,1
26,71,14,0,11,4,3,22,6,1,1,1,2
24,44,12,18,19,61,4,11,12,0,1,1,3
11,24,7,27,15,11,17,57,22,2,10,0,1
18,24,11,20,17,11,3,19,34,1,1,1,3
11,18,2,12,6,9,0,18,28,0,1,0,4
6,26,26,10,30,11,2,9,79,0,1,1,3
12,10,5,6,17,4,3,4,4,1,1,1,5
18,24,11,20,17,11,3,19,34,1,1,1,3
10,22,9,41,18,15,0,39,56,0,5,5,3
18,33,7,17,12,9,1,11,72,1,3,2,3
5,22,28,1,16,15,3,68,17,0,0,1,3
15,20,0,1,0,1,0,12,51,0,0,1,3
59,85,58,87,110,13,1,20,26,7,13,1,1
19,43,5,12,14,6,4,17,20,0,1,1,3
11,18,3,18,9,7,0,4,19,0,3,0,4
4,19,5,14,11,28,1,6,25,0,0,1,4
16,42,6,25,23,15,1,15,69,0,1,1,3
14,24,5,10,12,17,1,11,46,0,0,1,3
24,58,23,37,33,26,2,28,54,3,19,0,2
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
21,24,4,20,8,11,0,15,64,2,2,1,3
13,24,7,13,17,11,1,7,31,0,0,0,3
34,48,12,32,30,25,1,19,47,1,2,0,2
9,46,17,4,18,5,2,33,8,0,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
8,21,6,13,10,20,1,16,53,0,4,0,3
36,105,22,35,31,21,2,30,50,2,19,0,1
9,15,9,7,7,26,2,10,4,1,1,1,3
16,33,8,13,17,7,5,19,20,0,1,1,3
9,16,0,4,2,3,1,10,69,1,1,1,4
17,29,22,28,39,25,1,11,15,1,1,2,2
7,37,16,5,17,5,0,35,6,0,1,1,3
16,28,5,6,17,4,3,6,42,1,1,1,4
45,59,7,23,24,11,0,20,36,0,1,1,1
30,24,28,58,69,11,2,3,28,0,0,0,2
39,24,23,42,12,11,2,10,78,0,2,1,1
6,11,0,1,0,1,0,11,26,0,0,1,4
6,11,1,10,5,1,1,6,54,1,1,1,4
18,24,11,20,0,11,0,19,34,0,0,0,3
13,34,37,9,38,11,2,13,49,0,1,1,3
14,26,3,7,8,3,0,16,5,0,1,1,4
3,6,24,5,21,3,1,21,1,1,0,1,4
5,24,8,18,11,20,1,8,17,1,1,1,4
8,13,2,29,25,12,1,7,31,1,4,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
7,33,10,10,12,4,1,32,4,0,1,1,3
7,24,5,9,3,11,3,3,30,0,1,1,3
7,24,6,9,13,38,1,7,13,0,0,1,3
10,24,6,9,6,11,0,7,17,0,0,1,4
5,10,0,6,3,30,0,13,16,1,0,1,5
17,24,3,11,17,11,0,12,37,0,1,1,3
6,14,14,17,18,1,1,4,27,0,1,1,4
4,7,1,12,6,1,1,6,28,1,1,1,4
5,14,4,15,9,5,0,5,19,1,3,3,4
9,24,7,15,10,23,1,10,25,0,1,1,4
18,24,11,20,25,11,0,19,34,0,0,0,3
12,24,4,9,10,24,1,6,29,0,0,1,4
25,24,5,21,14,17,1,12,27,0,0,1,2
48,88,52,53,63,26,4,22,45,6,24,5,1
18,44,5,6,17,4,3,30,53,1,1,1,3
12,22,3,5,6,7,1,6,25,0,2,2,3
20,162,23,20,15,5,4,5,5,0,1,1,3
18,24,11,20,17,11,0,19,34,0,0,0,3
18,24,11,20,142,11,0,19,34,1,1,1,3
18,24,11,20,17,11,0,19,34,0,0,0,3
10,24,4,12,13,11,2,11,32,1,1,1,3
9,14,7,21,13,7,1,12,46,1,1,1,4
7,20,6,35,13,9,0,15,11,0,2,0,4
9,20,2,21,5,15,0,8,49,0,0,0,4
12,20,5,6,17,4,3,12,23,1,1,1,4
63,92,55,51,62,42,3,16,37,3,28,4,1
18,24,11,20,17,11,0,19,34,0,0,0,3
10,12,8,9,11,4,1,9,16,0,1,2,4
20,24,3,7,4,11,0,6,44,0,0,1,4
7,14,0,3,1,3,0,2,50,1,1,1,4
18,24,11,20,17,11,0,19,34,1,1,1,3
18,24,11,20,17,11,0,19,34,1,1,1,3
9,21,20,30,26,4,1,8,9,3,10,9,3
12,36,15,49,33,11,34,187,39,8,47,18,0
4,17,2,9,7,6,1,7,25,0,0,1,4
12,24,3,12,9,119,1,6,48,1,4,1,3
16,24,3,12,4,11,1,58,84,3,35,37,3
11,23,13,8,12,12,3,21,10,2,5,4,3
2,22,5,20,0,17,0,7,19,0,0,1,5
12,24,11,34,11,11,25,50,47,2,18,10,1
15,21,15,40,24,21,3,9,17,0,0,1,3
2,6,4,11,11,8,0,5,44,0,0,1,4
18,17,15,7,17,6,3,25,110,1,1,1,2
18,75,4,4,17,4,3,67,19,1,1,1,2
18,24,4,10,9,31,3,29,17,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
59,109,65,70,100,7,3,103,23,0,0,1,0
5,7,59,3,41,2,1,22,1,1,0,1,4
7,6,3,12,7,23,0,2,31,0,1,1,4
9,29,2,9,17,8,1,9,8,0,0,30,4
10,24,11,24,7,11,1,15,16,1,1,1,3
8,24,4,8,17,11,0,21,66,0,1,1,3
11,17,6,9,16,10,0,29,35,0,1,1,3
18,24,6,19,2,11,2,7,30,0,0,1,3
18,24,2,7,4,11,0,5,40,0,0,1,3
9,27,1,13,5,11,0,19,53,1,10,1,3
18,24,11,20,26,6,0,19,34,1,2,1,3
5,24,22,52,33,11,49,79,34,2,8,0,0
10,21,5,27,22,18,1,10,49,1,6,1,3
4,10,11,1,9,11,2,27,1,1,0,1,4
19,32,8,13,18,7,1,19,25,2,1,10,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,12,11,0,19,34,0,0,0,3
17,24,6,10,11,23,1,29,19,3,1,1,3
19,53,4,4,17,4,3,36,56,1,1,1,3
18,103,6,3,17,5,0,19,21,1,1,1,3
18,24,11,20,10,11,0,19,34,0,0,0,3
6,24,8,21,0,19,0,7,47,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
2,9,5,6,17,4,3,4,7,1,1,1,3
19,24,3,12,1,11,3,7,4,0,1,1,3
9,24,2,6,4,11,0,7,24,0,0,1,4
18,24,11,20,17,11,0,19,34,0,0,0,3
18,24,11,20,17,11,3,19,34,1,1,1,3
9,19,5,20,17,9,1,9,37,0,22,1,4
12,24,3,5,2,11,1,10,39,0,0,1,4
26,65,25,30,36,25,1,22,40,1,4,1,2
18,24,2,12,8,45,3,14,36,0,0,1,3
36,68,34,76,59,36,2,13,85,1,5,1,2
17,35,14,24,19,11,0,19,44,1,1,1,3
25,24,9,59,28,11,21,135,73,19,30,55,0
7,35,3,20,17,12,0,11,34,0,0,1,3
19,40,21,41,43,49,1,17,50,3,10,1,3
23,40,6,37,6,20,0,46,49,0,0,0,3
18,52,21,29,33,11,0,7,58,0,0,1,3
38,65,37,35,42,30,2,23,38,2,17,2,1
37,24,39,104,64,11,88,135,63,9,27,12,1
52,24,19,25,36,11,2,9,20,0,0,0,1
15,15,11,2,0,8,2,23,38,0,1,1,3
17,24,5,11,12,142,5,5,13,1,1,1,2
28,31,16,21,7,46,0,8,29,0,1,0,2
18,30,10,30,26,16,1,7,53,0,1,1,3
18,24,2,14,2,11,20,229,27,1,2,1,3
6,20,14,21,21,15,1,9,21,0,1,1,4
12,29,6,12,14,5,0,11,19,0,0,1,3
18,24,11,20,13,11,0,19,34,0,0,0,3
12,46,6,15,11,20,1,15,26,1,13,1,2
18,24,11,20,17,11,0,19,34,0,0,0,3
19,34,10,4,9,4,1,16,15,3,0,74,3
5,24,26,52,36,11,58,147,34,2,8,0,0
18,24,11,20,17,11,0,19,34,1,1,1,3
21,50,6,32,7,34,0,52,51,0,3,1,3
6,7,6,5,9,20,1,11,13,0,0,1,4
12,24,6,11,14,11,1,17,24,0,2,1,3
18,47,5,4,17,4,0,36,19,1,1,1,3
10,23,1,9,4,11,3,61,23,1,17,3,3
59,24,35,18,44,11,2,7,10,0,1,1,0
10,17,8,14,12,24,0,15,31,0,7,1,4
7,24,6,8,12,11,14,12,12,0,2,0,3
20,36,7,29,16,11,0,17,29,0,2,0,3
18,24,11,20,16,11,0,19,34,0,0,0,3
5,20,17,15,26,11,1,29,44,0,1,1,4
41,65,53,17,88,13,2,19,21,0,1,1,1
2,7,4,15,8,9,0,10,12,0,1,0,5
33,78,21,45,47,24,12,23,64,2,9,7,0
6,15,4,12,3,3,0,6,31,0,1,2,4
9,28,25,30,29,6,1,8,33,3,7,6,3
20,50,25,42,29,21,1,23,45,1,12,1,3
19,24,1,6,2,11,1,17,56,0,0,1,3
12,35,3,21,17,15,1,17,69,1,2,1,3
15,24,142,106,143,11,0,6,19,1,1,1,2
9,19,0,2,1,1,2,4,34,0,0,0,4
18,24,11,20,17,11,0,19,34,0,0,0,3
14,24,6,16,2,11,3,14,20,1,1,1,3
22,24,6,16,10,180,0,17,58,1,1,1,3
4,11,2,19,9,11,0,6,14,0,1,0,5
7,18,6,29,13,6,1,4,33,1,0,1,4
18,24,11,20,10,11,0,19,34,0,0,0,3
12,24,7,16,10,15,1,8,29,0,1,1,4
18,40,6,6,17,5,0,19,35,1,1,1,3
15,23,1,6,3,8,0,20,44,0,1,1,3
10,47,20,23,35,20,3,11,90,0,2,1,3
66,98,25,42,37,40,2,19,36,3,16,0,0
15,24,3,10,11,11,8,54,25,1,3,4,3
3,7,3,18,9,1,0,26,31,0,0,0,4
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,53,11,2,19,34,0,0,0,3
6,8,6,6,10,65,1,7,19,0,0,1,4
3,9,4,20,3,19,2,3,34,0,0,0,4
16,24,8,6,2,11,1,11,10,0,0,1,3
7,25,6,25,14,4,0,30,7,1,3,2,3
23,24,1,11,12,27,0,13,11,0,0,1,3
11,23,1,2,0,9,2,19,59,0,1,1,3
28,55,3,33,16,15,1,27,67,1,1,1,2
26,59,13,35,24,16,2,23,59,1,1,1,2
5,12,13,29,21,8,0,8,7,2,8,4,4
22,34,10,9,22,12,1,34,43,1,1,1,3
4,14,6,17,12,16,1,13,23,1,10,0,4
60,24,13,11,17,11,1,23,24,2,20,1,3
11,34,23,51,42,11,53,49,45,1,17,0,0
18,24,23,14,30,11,4,24,15,0,0,1,3
15,27,7,4,7,4,0,13,23,2,0,1,3
9,17,10,7,14,8,1,11,21,0,1,2,4
63,113,56,61,35,44,1,28,31,3,5,1,0
2,24,4,3,6,37,0,7,33,0,0,1,4
8,24,4,26,11,25,4,3,8,1,4,1,3
3,12,15,8,19,9,1,14,8,1,1,1,4
25,37,1,21,9,8,1,10,90,2,5,1,2
18,24,11,20,7,11,0,19,34,0,0,0,3
34,96,51,49,56,25,2,29,39,2,23,0,1
31,53,37,78,85,43,1,24,24,1,3,1,1
16,30,2,22,11,7,0,9,33,0,4,0,3
18,24,11,20,10,11,0,19,34,0,0,0,3
18,52,18,33,29,25,1,28,48,1,18,1,3
14,27,11,24,28,4,1,4,26,4,6,1,4
13,34,3,26,12,11,1,7,53,1,7,2,3
15,29,16,37,89,27,2,13,54,1,5,1,2
7,26,5,10,9,19,0,16,48,0,4,0,3
18,58,6,8,17,4,0,90,65,1,1,1,3
32,69,34,44,44,26,2,38,59,3,24,1,2
9,24,2,10,10,11,0,1,21,0,0,0,4
18,24,11,20,10,11,0,19,34,0,0,0,3
9,18,3,10,5,26,0,14,66,4,1,4,3
13,24,3,12,12,134,3,4,40,1,3,1,3
78,106,38,52,64,35,2,22,135,3,8,1,1
9,24,3,5,6,94,1,6,52,1,1,1,3
18,24,9,19,13,14,3,14,31,39,20,1,3
4,6,14,26,20,1,1,28,21,1,4,3,4
38,72,13,43,27,9,1,34,42,3,6,6,1
